,date,audience,clicks,spend,impressions,reach,total_sessions,completions_F_T,Audience_1,Audience_2,Audience_3,Audience_4,Audience_5,Audience_6,Close_Faster,Closer_Twins,Competitive_Opportunity,SEM_Ads,Unfair_Advantage,Domain_Dsiplay,Facebook,Google_SEM,Linkedin,OTT,User_ID_Display
4377,13/07/2022,1,2,25.2991112,154,36,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4378,13/07/2022,1,0,9.843347,1454,112,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4379,13/07/2022,1,1,54.13461908,45,45,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4380,13/07/2022,2,0,1.944516,105,20,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4381,13/07/2022,2,0,2.934863,161,20,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4382,13/07/2022,2,0,2.754395,149,16,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4383,13/07/2022,2,1,1.540612755,183,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4384,13/07/2022,2,1,10.879181,1685,126,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4385,13/07/2022,2,1,4.860860229,183,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4386,13/07/2022,3,1,5.294535,297,25,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4387,13/07/2022,3,1,0.823187134,183,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4388,13/07/2022,3,0,6.068551,340,33,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4389,13/07/2022,3,2,6.663436,731,55,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4390,13/07/2022,4,4,4.6774,961,96,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4391,13/07/2022,4,0,7.79,1821,1416,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4392,13/07/2022,4,3,8.06,1897,1454,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4393,13/07/2022,4,2,29.93042644,168,168,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4394,13/07/2022,4,14,120.419318,16229,1973,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4395,13/07/2022,4,1,20.999656,3560,265,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4396,13/07/2022,4,0,17.394252,1193,180,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4397,13/07/2022,4,3,35.40319431,159,188,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4398,13/07/2022,4,0,19.456773,1334,178,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4399,13/07/2022,4,1,31.93471,5417,482,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4400,13/07/2022,4,5,8.42,1968,1591,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4401,13/07/2022,4,4,39.186766,7332,650,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4402,13/07/2022,4,9,98.39,3527,1254,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4403,13/07/2022,4,3,37.33431149,200,188,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4404,13/07/2022,4,4,34.275619,6603,563,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4405,13/07/2022,4,3,37.50397326,145,145,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4406,13/07/2022,5,2,26.7536973,280,156,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4407,13/07/2022,5,1,1.565674,328,15,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4408,13/07/2022,5,2,10.259712,2127,124,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4409,13/07/2022,5,14,79.661818,9885,704,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4410,13/07/2022,5,5,45.51163639,311,163,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4411,13/07/2022,5,1,45.718493,3208,213,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4412,13/07/2022,5,1,2.475821,423,45,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4413,13/07/2022,5,4,19.163119,3876,193,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4414,13/07/2022,5,2,22.85075135,136,136,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4415,13/07/2022,5,2,157.5,1302,1155,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4416,13/07/2022,5,1,20.469427,4282,160,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4417,13/07/2022,5,14,49.100011,10071,344,19,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4418,13/07/2022,5,2,9.713781,1957,89,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4419,13/07/2022,5,3,29.1314696,38,154,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4420,13/07/2022,6,50,32.19,180,0,100,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4421,13/07/2022,6,0,0,8,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4422,13/07/2022,6,4,4.63,36,0,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4423,14/07/2022,1,1,14.20455295,123,36,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4424,14/07/2022,1,1,14.021435,2388,133,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4425,14/07/2022,1,0,6.71386,539,42,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4426,14/07/2022,1,2,21.80108091,51,51,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4427,14/07/2022,1,1,7.246393,443,34,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4428,14/07/2022,1,2,9.673523,1545,105,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4429,14/07/2022,1,1,9.812715,1468,116,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4430,14/07/2022,2,1,4.890572161,306,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4431,14/07/2022,2,0,2.938026,159,24,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4432,14/07/2022,2,1,0.778329,79,9,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4433,14/07/2022,2,1,1.316072059,183,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4434,14/07/2022,3,2,6.321523,356,31,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4435,14/07/2022,3,1,11.061676,1235,79,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4436,14/07/2022,3,0,3.905918,425,37,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4437,14/07/2022,4,4,7.81,1889,1459,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4438,14/07/2022,4,6,8.01,1931,1499,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4439,14/07/2022,4,3,13.842301,2360,143,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4440,14/07/2022,4,0,19.614833,1339,180,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4441,14/07/2022,4,0,21.307062,1451,191,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4442,14/07/2022,4,2,31.54974747,189,189,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4443,14/07/2022,4,1,34.31104,5853,419,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4444,14/07/2022,4,6,7.95,1904,1487,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4445,14/07/2022,4,3,44.087025,8168,691,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4446,14/07/2022,4,0,34.09075243,38,154,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4447,14/07/2022,4,12,96,4089,1285,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4448,14/07/2022,4,1,5.59522,1151,122,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4449,14/07/2022,4,2,15.828973,2819,254,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4450,14/07/2022,4,5,30.98510205,252,212,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4451,14/07/2022,4,12,35.629349,6903,631,8,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4452,14/07/2022,5,2,17.93382363,137,124,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4453,14/07/2022,5,15,81.118732,10192,756,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4454,14/07/2022,5,2,22.91642899,172,172,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4455,14/07/2022,5,1,43.815173,3041,247,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4456,14/07/2022,5,2,4.390723,917,36,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4457,14/07/2022,5,5,19.070061,3896,189,6,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4458,14/07/2022,5,7,151.32,1244,1115,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4459,14/07/2022,5,5,20.707989,4309,188,6,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4460,14/07/2022,5,23,52.140789,10691,379,18,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4461,14/07/2022,5,1,35.58985205,127,155,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4462,14/07/2022,5,2,7.736234,1532,95,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4463,14/07/2022,5,4,20.65549627,143,143,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4464,14/07/2022,6,65,31.5,203,0,97,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4465,14/07/2022,6,1,0.02,6,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4466,14/07/2022,6,4,6.58,70,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4467,15/07/2022,1,1,9.563180361,47,43,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4468,15/07/2022,1,1,7.319858,447,63,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4469,15/07/2022,1,2,11.181883,1677,104,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4470,15/07/2022,2,0,4.134776,221,24,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4471,15/07/2022,2,0,4.065129,303,19,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4472,15/07/2022,2,0,2.716277,239,36,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4473,15/07/2022,3,1,2.125364244,153,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4474,15/07/2022,3,1,7.217122,644,39,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4475,15/07/2022,4,2,32.8798984,244,226,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4476,15/07/2022,4,0,5.561158,1168,79,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4477,15/07/2022,4,3,7.64,1824,1411,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4478,15/07/2022,4,3,7.87,1885,1443,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4479,15/07/2022,4,2,35.72288493,223,282,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4480,15/07/2022,4,16,107.931831,13970,1624,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4481,15/07/2022,4,0,20.209252,1471,194,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4482,15/07/2022,4,2,38.28678891,263,259,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4483,15/07/2022,4,0,19.184953,1312,189,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4484,15/07/2022,4,5,29.922619,4996,397,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4485,15/07/2022,4,5,8.25,1940,1536,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4486,15/07/2022,4,11,40.09698,7512,581,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4487,15/07/2022,4,3,28.73189656,282,223,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4488,15/07/2022,4,14,87.42,5336,1453,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4489,15/07/2022,4,4,28.810767,5025,410,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4490,15/07/2022,4,6,30.32849271,241,241,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4491,15/07/2022,4,6,45.727132,9047,648,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4492,15/07/2022,4,4,28.76003848,41,226,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4493,15/07/2022,5,2,24.45958843,7,149,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4494,15/07/2022,5,1,5.868603,1777,79,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4495,15/07/2022,5,1,28.22341653,280,162,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4496,15/07/2022,5,16,82.578846,10861,846,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4497,15/07/2022,5,1,2.465118,332,54,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4498,15/07/2022,5,2,40.007561,2560,252,6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4499,15/07/2022,5,6,28.076518,6089,288,9,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4500,15/07/2022,5,2,27.1257143,165,164,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4501,15/07/2022,5,11,141.86,1740,1495,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4502,15/07/2022,5,2,21.368451,4622,196,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4503,15/07/2022,5,20,46.295756,10541,323,14,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4504,15/07/2022,5,3,22.61584741,140,140,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4505,15/07/2022,5,2,8.441099,2473,85,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4506,15/07/2022,5,1,29.18061541,148,148,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4507,15/07/2022,6,45,21.2,129,0,78,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4508,15/07/2022,6,4,0.86,6,0,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4509,15/07/2022,6,5,11.82,31,0,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4510,16/07/2022,1,1,1.143621,262,10,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4511,16/07/2022,1,1,9.745436,1476,96,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4512,16/07/2022,1,0,6.54931,321,23,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4513,16/07/2022,1,0,7.062184,704,38,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4514,16/07/2022,1,0,1.349113,552,12,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4515,16/07/2022,1,0,13.600295,2499,120,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4516,16/07/2022,1,1,12.78,4,61,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4517,16/07/2022,2,1,3.662432,626,32,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4518,16/07/2022,2,0,2.272196,67,16,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4519,16/07/2022,2,0,2.786197,151,11,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4520,16/07/2022,2,1,0.781512615,61,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4521,16/07/2022,3,0,3.626621,587,23,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4522,16/07/2022,3,0,8.348533,1164,59,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4523,16/07/2022,3,0,1.660107,256,17,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4524,16/07/2022,3,0,3.925603,577,32,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4525,16/07/2022,4,2,15.88115051,141,141,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4526,16/07/2022,4,2,7.5,1763,1296,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4527,16/07/2022,4,1,7.91,1844,1340,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4528,16/07/2022,4,14,93.451832,12078,1496,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4529,16/07/2022,4,2,12.215237,2098,144,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4530,16/07/2022,4,1,17.712439,1149,165,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4531,16/07/2022,4,3,18.69333742,165,165,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4532,16/07/2022,4,0,17.573655,1200,179,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4533,16/07/2022,4,7,30.084986,5101,393,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4534,16/07/2022,4,2,8.54,1962,1478,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4535,16/07/2022,4,5,41.913816,7782,593,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4536,16/07/2022,4,10,57.28,3803,1059,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4537,16/07/2022,4,4,27.945469,5837,403,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4538,16/07/2022,4,4,24.99300567,189,189,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4539,16/07/2022,4,9,50.39796,9730,656,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4540,16/07/2022,4,3,25.51446049,181,172,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4541,16/07/2022,5,1,19.81529408,278,101,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4542,16/07/2022,5,1,1.125388,582,7,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4543,16/07/2022,5,2,3.973677,911,46,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4544,16/07/2022,5,14,82.700221,11132,846,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4545,16/07/2022,5,1,2.322688,633,48,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4546,16/07/2022,5,3,24.06264385,111,108,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4547,16/07/2022,5,1,38.86056,2635,200,7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4548,16/07/2022,5,0,2.133017,570,37,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4549,16/07/2022,5,8,37.273329,8162,310,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4550,16/07/2022,5,2,19.86904362,248,100,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4551,16/07/2022,5,3,93.25,1025,957,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4552,16/07/2022,5,17,47.197047,10482,249,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4553,16/07/2022,5,1,14.94044247,36,93,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4554,16/07/2022,5,1,9.315228,2466,79,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4555,16/07/2022,6,15,16.31,106,0,23,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4556,16/07/2022,6,1,3.37,40,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4557,17/07/2022,1,1,1.375362,344,10,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4558,17/07/2022,1,2,9.225802,1861,88,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4559,17/07/2022,1,0,6.989781,566,34,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4560,17/07/2022,1,1,7.725246,387,58,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4561,17/07/2022,1,1,10.973126,2320,89,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4562,17/07/2022,3,0,0.443295,482,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4563,17/07/2022,3,2,5.927274,658,23,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4564,17/07/2022,3,1,6.163316,349,20,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4565,17/07/2022,3,1,1.459783,529,15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4566,17/07/2022,3,1,12.177719,1611,72,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4567,17/07/2022,4,3,7.96,1878,1381,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4568,17/07/2022,4,2,8.02,1900,1370,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4569,17/07/2022,4,18,97.606869,12844,1578,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4570,17/07/2022,4,4,19.48682118,171,171,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4571,17/07/2022,4,0,23.463597,4045,322,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4572,17/07/2022,4,0,1.447878,701,25,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4573,17/07/2022,4,1,8.74,2050,1512,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4574,17/07/2022,4,2,34.167589,6593,468,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4575,17/07/2022,4,6,51.15,3537,786,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4576,17/07/2022,4,6,40.984885,7444,603,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4577,17/07/2022,4,7,25.85874692,207,198,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4578,17/07/2022,4,7,52.435382,9860,661,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4579,17/07/2022,4,1,17.62523695,168,166,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4580,17/07/2022,5,2,19.10213027,118,117,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4581,17/07/2022,5,1,37.291887,2297,182,6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4582,17/07/2022,5,3,2.743171,265,47,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4583,17/07/2022,5,1,2.827841,560,17,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4584,17/07/2022,5,11,38.624253,8433,287,11,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4585,17/07/2022,5,0,13.98037203,79,74,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4586,17/07/2022,5,2,86.07,992,842,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4587,17/07/2022,5,1,11.31276,2587,87,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4588,17/07/2022,5,21,47.064471,10009,230,13,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4589,17/07/2022,5,6,7.747852,1783,70,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4590,17/07/2022,6,16,17.27,123,0,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4591,17/07/2022,6,1,2.54,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4592,17/07/2022,6,2,5.74,62,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4593,18/07/2022,1,1,9.022329714,29,29,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4594,18/07/2022,1,2,11.686773,1988,148,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4595,18/07/2022,1,0,13.284714,2130,158,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4596,18/07/2022,1,1,4.661398616,21,21,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4597,18/07/2022,1,4,24.00648233,37,112,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4598,18/07/2022,1,1,7.600367907,31,31,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4599,18/07/2022,2,1,2.417153,410,30,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4600,18/07/2022,2,0,2.863968,151,22,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
