,city_name,latitude,longitude,city_population,city_state_code,state_name
719,Jacksonville,34.75405,-77.43024,67357,NC,North Carolina
158,Jacksonville Beach,30.29469,-81.39314,23064,FL,Florida
2014,Jamaica,40.69149,-73.80569,216866,NY,New York
1556,Jamaica Plain,42.30982,-71.12033,37468,MA,Massachusetts
1784,Jamestown,46.91054,-98.70844,15422,ND,North Dakota
2015,Jamestown,42.097,-79.23533,30075,NY,New York
2321,Janesville,42.68279,-89.01872,64123,WI,Wisconsin
159,Jasmine Estates,28.29306,-82.6901,18989,FL,Florida
406,Jasper,38.39144,-86.93111,15451,IN,Indiana
625,Jefferson City,38.5767,-92.17352,43169,MO,Missouri
457,Jeffersontown,38.19424,-85.5644,26946,KY,Kentucky
407,Jeffersonville,38.27757,-85.73718,46960,IN,Indiana
1665,Jenison,42.90725,-85.79198,16538,MI,Michigan
820,Jenks,36.02287,-95.96833,20740,OK,Oklahoma
1846,Jersey City,40.72816,-74.07764,264290,NJ,New Jersey
3166,Johns Creek,34.02893,-84.19858,83335,GA,Georgia
908,Johnson City,36.31344,-82.35347,66027,TN,Tennessee
1272,Johnston,41.67304,-93.69772,20871,IA,Iowa
3259,Johnston,41.82186,-71.50675,29247,RI,Rhode Island
2244,Johnstown,40.32674,-78.92197,19966,PA,Pennsylvania
1367,Joliet,41.52519,-88.0834,147861,IL,Illinois
1009,Jollyville,30.4427,-97.77501,16151,TX,Texas
51,Jonesboro,35.8423,-90.70428,73907,AR,Arkansas
626,Joplin,37.08423,-94.51328,51818,MO,Missouri
424,Junction City,39.02861,-96.8314,24621,KS,Kansas
2923,Juneau,58.30194,-134.41972,32756,AK,Alaska
160,Jupiter,26.93422,-80.09421,62707,FL,Florida
2625,Jurupa Valley,33.99251,-117.51644,21930,CA,California
3151,Kīhei,20.76462,-156.44578,20881,HI,Hawaii
3148,Kahului,20.88953,-156.47432,26337,HI,Hawaii
3149,Kailua,21.40241,-157.74054,38635,HI,Hawaii
1666,Kalamazoo,42.29171,-85.58723,76041,MI,Michigan
2958,Kalispell,48.19579,-114.31291,22052,MT,Montana
3150,Kaneohe,21.39994,-157.79895,34597,HI,Hawaii
1368,Kankakee,41.12003,-87.86115,26676,IL,Illinois
720,Kannapolis,35.48736,-80.62173,46144,NC,North Carolina
425,Kansas City,39.11417,-94.62746,151306,KS,Kansas
627,Kansas City,39.09973,-94.57857,475378,MO,Missouri
3175,Kapolei,21.33555,-158.0582,15186,HI,Hawaii
1010,Katy,29.78579,-95.8244,16158,TX,Texas
2322,Kaukauna,44.27804,-88.27205,15854,WI,Wisconsin
3027,Kaysville,41.03522,-111.93855,30472,UT,Utah
1791,Kearney,40.69946,-99.08148,33021,NE,Nebraska
3028,Kearns,40.65995,-111.99633,35731,UT,Utah
1847,Kearny,40.76843,-74.14542,42137,NJ,New Jersey
1803,Keene,42.93369,-72.27814,23265,NH,New Hampshire
2988,Keizer,44.99012,-123.02621,37895,OR,Oregon
1011,Keller,32.93457,-97.25168,45758,TX,Texas
2846,Ken Caryl,39.57582,-105.11221,32438,CO,Colorado
161,Kendale Lakes,25.70816,-80.407,56148,FL,Florida
162,Kendall,25.67927,-80.31727,80241,FL,Florida
3207,Kendall West,25.7065,-80.4388,36154,FL,Florida
2016,Kenmore,42.96589,-78.87004,15160,NY,New York
3086,Kenmore,47.75732,-122.24401,22030,WA,Washington
488,Kenner,29.99409,-90.24174,67091,LA,Louisiana
333,Kennesaw,34.02343,-84.61549,33584,GA,Georgia
3087,Kennewick,46.21125,-119.13723,78896,WA,Washington
2323,Kenosha,42.58474,-87.82119,99858,WI,Wisconsin
2017,Kensington,40.64621,-73.97069,39120,NY,New York
2178,Kent,41.15367,-81.35789,29810,OH,Ohio
3088,Kent,47.38093,-122.23484,126952,WA,Washington
1667,Kentwood,42.86947,-85.64475,51357,MI,Michigan
1369,Kenwood,41.8092,-87.59755,17601,IL,Illinois
721,Kernersville,36.11986,-80.07365,23811,NC,North Carolina
1012,Kerrville,30.04743,-99.14032,23136,TX,Texas
783,Kettering,39.6895,-84.16883,55525,OH,Ohio
2018,Kew Gardens,40.71427,-73.83097,18983,NY,New York
3181,Kew Gardens Hills,40.73002,-73.8234,37479,NY,New York
163,Key West,24.55524,-81.78163,25755,FL,Florida
164,Keystone,28.15585,-82.62121,24039,FL,Florida
1013,Killeen,31.11712,-97.7278,140806,TX,Texas
1213,Killingly Center,41.83871,-71.86924,17282,CT,Connecticut
2245,King of Prussia,40.08927,-75.39602,19936,PA,Pennsylvania
2388,Kingman,35.18944,-114.05301,28912,AZ,Arizona
2019,Kings Bridge,40.87871,-73.90514,75132,NY,New York
2020,Kings Park,40.88621,-73.25734,17282,NY,New York
334,Kingsland,30.79996,-81.68983,16487,GA,Georgia
909,Kingsport,36.54843,-82.56182,53014,TN,Tennessee
2021,Kingston,41.92704,-73.99736,23436,NY,New York
1014,Kingsville,27.51587,-97.85611,26225,TX,Texas
722,Kinston,35.26266,-77.58164,21337,NC,North Carolina
3089,Kirkland,47.68149,-122.20874,87281,WA,Washington
1781,Kirksville,40.19475,-92.58325,17520,MO,Missouri
628,Kirkwood,38.58339,-90.40678,27750,MO,Missouri
2022,Kiryas Joel,41.34204,-74.16792,22851,NY,New York
165,Kissimmee,28.30468,-81.41667,69152,FL,Florida
2989,Klamath Falls,42.22487,-121.78167,21399,OR,Oregon
910,Knoxville,35.96064,-83.92074,185291,TN,Tennessee
1490,Kokomo,40.48643,-86.1336,57995,IN,Indiana
2570,Koreatown,34.05779,-118.30091,124281,CA,California
2943,Kuna,43.49183,-116.42012,17226,ID,Idaho
1015,Kyle,29.98911,-97.87723,35733,TX,Texas
2571,La Cañada Flintridge,34.19917,-118.18785,20246,CA,California
3215,La Crescenta-Montrose,34.23216,-118.23529,19653,CA,California
2324,La Crosse,43.80136,-91.23958,52306,WI,Wisconsin
1370,La Grange,41.80503,-87.86923,15723,IL,Illinois
2572,La Habra,33.93196,-117.94617,62131,CA,California
2573,La Jolla,32.84727,-117.2742,42808,CA,California
1016,La Marque,29.36857,-94.97131,15908,TX,Texas
2574,La Mesa,32.76783,-117.02308,60089,CA,California
2575,La Mirada,33.91724,-118.01201,49520,CA,California
2576,La Palma,33.8464,-118.04673,15904,CA,California
1017,La Porte,29.66578,-95.01937,35148,TX,Texas
3252,La Porte,41.60774,-86.71389,21916,IN,Indiana
2577,La Presa,32.70811,-116.99725,34169,CA,California
2578,La Puente,34.02001,-117.94951,40745,CA,California
2579,La Quinta,33.66336,-116.31001,40476,CA,California
911,La Vergne,36.01562,-86.58194,34794,TN,Tennessee
2580,La Verne,34.10084,-117.76784,32681,CA,California
1792,La Vista,41.18389,-96.03113,16921,NE,Nebraska
3090,Lacey,47.03426,-122.82319,46409,WA,Washington
2023,Lackawanna,42.82561,-78.82337,17965,NY,New York
1804,Laconia,43.52785,-71.47035,16227,NH,New Hampshire
2581,Ladera Ranch,33.57086,-117.63561,22980,CA,California
489,Lafayette,30.22409,-92.01984,127657,LA,Louisiana
1492,Lafayette,40.4167,-86.87529,71111,IN,Indiana
2582,Lafayette,37.88576,-122.11802,25843,CA,California
2847,Lafayette,39.9936,-105.08971,27729,CO,Colorado
335,LaGrange,33.03929,-85.03133,29588,GA,Georgia
2583,Laguna,38.42102,-121.42384,46621,CA,California
2584,Laguna Beach,33.54225,-117.78311,23365,CA,California
2585,Laguna Hills,33.61252,-117.71283,31748,CA,California
2586,Laguna Niguel,33.52253,-117.70755,65806,CA,California
2587,Laguna Woods,33.6103,-117.72533,16406,CA,California
166,Lake Butler,28.50167,-81.54091,15400,FL,Florida
490,Lake Charles,30.21309,-93.2044,76070,LA,Louisiana
2588,Lake Elsinore,33.66808,-117.32726,61981,CA,California
1371,Lake Forest,42.25863,-87.84063,19408,IL,Illinois
2589,Lake Forest,33.64697,-117.68922,82492,CA,California
2389,Lake Havasu City,34.4839,-114.32245,53553,AZ,Arizona
1373,Lake in the Hills,42.18169,-88.33036,29024,IL,Illinois
1018,Lake Jackson,29.03386,-95.43439,27533,TX,Texas
167,Lake Magdalene,28.07418,-82.47176,28509,FL,Florida
168,Lake Mary,28.75888,-81.31784,16021,FL,Florida
2990,Lake Oswego,45.42067,-122.67065,38496,OR,Oregon
1135,Lake Ridge,38.68789,-77.29776,41058,VA,Virginia
2024,Lake Ronkonkoma,40.8351,-73.13122,20155,NY,New York
558,Lake Shore,39.10705,-76.48496,19477,MD,Maryland
3091,Lake Stevens,48.0151,-122.06374,30886,WA,Washington
169,Lake Wales,27.90141,-81.58591,15541,FL,Florida
170,Lake Worth,26.61708,-80.07231,37498,FL,Florida
171,Lake Worth Corridor,26.61649,-80.10102,20635,FL,Florida
1372,Lake Zurich,42.19697,-88.09341,19993,IL,Illinois
172,Lakeland,28.03947,-81.9498,104401,FL,Florida
173,Lakeside,30.12996,-81.76815,30943,FL,Florida
2590,Lakeside,32.85727,-116.92225,20648,CA,California
1742,Lakeville,44.64969,-93.24272,60633,MN,Minnesota
1848,Lakewood,40.09789,-74.21764,53805,NJ,New Jersey
2179,Lakewood,41.48199,-81.79819,50656,OH,Ohio
2591,Lakewood,33.85363,-118.13396,81611,CA,California
2848,Lakewood,39.70471,-105.08137,152597,CO,Colorado
3092,Lakewood,47.17176,-122.51846,59829,WA,Washington
2592,Lamont,35.25968,-118.91427,15120,CA,California
784,Lancaster,39.71368,-82.59933,39766,OH,Ohio
1019,Lancaster,32.59208,-96.75611,38801,TX,Texas
2246,Lancaster,40.03788,-76.30551,59339,PA,Pennsylvania
2593,Lancaster,34.69804,-118.13674,161103,CA,California
174,Land O' Lakes,28.2189,-82.45759,31996,FL,Florida
559,Landover,38.934,-76.89664,23078,MD,Maryland
560,Langley Park,38.98872,-76.98136,18755,MD,Maryland
3192,Lanham-Seabrook,38.96835,-76.85108,18190,MD,Maryland
2247,Lansdale,40.2415,-75.28379,16512,PA,Pennsylvania
1374,Lansing,41.56476,-87.53893,28349,IL,Illinois
1668,Lansing,42.73253,-84.55553,115056,MI,Michigan
491,Laplace,30.06698,-90.48147,29872,LA,Louisiana
1491,LaPorte,41.6106,-86.72252,22053,IN,Indiana
3144,Laramie,41.31137,-105.5911,32158,WY,Wyoming
1020,Laredo,27.50641,-99.50754,255473,TX,Texas
175,Largo,27.90979,-82.78842,81000,FL,Florida
2871,Las Cruces,32.31232,-106.77834,101643,NM,New Mexico
2883,Las Vegas,36.17497,-115.13722,623747,NV,Nevada
2025,Latham,42.74702,-73.75901,20736,NY,New York
2594,Lathrop,37.8227,-121.27661,20866,CA,California
176,Lauderdale Lakes,26.16647,-80.20838,34796,FL,Florida
177,Lauderhill,26.14036,-80.21338,71579,FL,Florida
561,Laurel,39.09928,-76.84831,26215,MD,Maryland
671,Laurel,31.69405,-89.13061,18837,MS,Mississippi
1136,Laurel,37.64292,-77.50887,16713,VA,Virginia
2026,Laurelton,40.67019,-73.74659,21053,NY,New York
723,Laurinburg,34.77405,-79.46282,15507,NC,North Carolina
2595,Lawndale,33.88724,-118.35257,33430,CA,California
408,Lawrence,39.83865,-86.02526,47809,IN,Indiana
426,Lawrence,38.97167,-95.23525,93917,KS,Kansas
1557,Lawrence,42.70704,-71.16311,80231,MA,Massachusetts
336,Lawrenceville,33.95621,-83.98796,30493,GA,Georgia
821,Lawton,34.60869,-98.39033,96655,OK,Oklahoma
3029,Layton,41.06022,-111.97105,74143,UT,Utah
1021,League City,29.50745,-95.09493,98312,TX,Texas
178,Lealman,27.82114,-82.67927,19879,FL,Florida
1022,Leander,30.57881,-97.85307,37889,TX,Texas
427,Leavenworth,39.31111,-94.92246,35980,KS,Kansas
428,Leawood,38.96667,-94.6169,34579,KS,Kansas
785,Lebanon,39.43534,-84.20299,20623,OH,Ohio
912,Lebanon,36.20811,-86.2911,30262,TN,Tennessee
1493,Lebanon,40.04837,-86.46917,15892,IN,Indiana
2248,Lebanon,40.34093,-76.41135,25534,PA,Pennsylvania
2991,Lebanon,44.53651,-122.90703,16324,OR,Oregon
1214,Ledyard,41.43982,-72.01424,15212,CT,Connecticut
629,Lee's Summit,38.91084,-94.38217,95094,MO,Missouri
179,Leesburg,28.81082,-81.87786,21993,FL,Florida
1137,Leesburg,39.11566,-77.5636,51209,VA,Virginia
3030,Lehi,40.39162,-111.85077,58486,UT,Utah
180,Lehigh Acres,26.62535,-81.6248,86784,FL,Florida
181,Leisure City,25.49539,-80.42922,26324,FL,Florida
724,Leland,34.25628,-78.04471,17924,NC,North Carolina
630,Lemay,38.53339,-90.27928,16645,MO,Missouri
2596,Lemon Grove,32.74255,-117.03142,26709,CA,California
1375,Lemont,41.67364,-88.00173,16788,IL,Illinois
2597,Lemoore,36.30078,-119.78291,25647,CA,California
429,Lenexa,38.95362,-94.73357,52490,KS,Kansas
2598,Lennox,33.93807,-118.35258,22753,CA,California
725,Lenoir,35.91402,-81.53898,17888,NC,North Carolina
2992,Lents,45.47984,-122.56731,20156,OR,Oregon
1558,Leominster,42.52509,-71.75979,41569,MA,Massachusetts
2027,Levittown,40.72593,-73.51429,51881,NY,New York
2249,Levittown,40.15511,-74.82877,52983,PA,Pennsylvania
1625,Lewiston,44.10035,-70.21478,36202,ME,Maine
2944,Lewiston,46.41655,-117.01766,32544,ID,Idaho
2945,Lewiston Orchards,46.38044,-116.97543,31422,ID,Idaho
1023,Lewisville,33.04623,-96.99417,104039,TX,Texas
458,Lexington,37.98869,-84.47772,225366,KY,Kentucky
726,Lexington,35.82403,-80.25338,19326,NC,North Carolina
865,Lexington,33.98154,-81.23621,20138,SC,South Carolina
1559,Lexington,42.44732,-71.2245,31394,MA,Massachusetts
459,Lexington-Fayette,38.0498,-84.45855,314488,KY,Kentucky
2863,Liberal,37.04308,-100.921,20746,KS,Kansas
631,Liberty,39.24611,-94.41912,30450,MO,Missouri
1376,Libertyville,42.28308,-87.95313,20436,IL,Illinois
2180,Lima,40.74255,-84.10523,37873,OH,Ohio
2250,Limerick,40.23093,-75.52212,18074,PA,Pennsylvania
1793,Lincoln,40.8,-96.66696,277348,NE,Nebraska
2599,Lincoln,38.89156,-121.29301,49757,CA,California
3258,Lincoln,41.92111,-71.435,21670,RI,Rhode Island
1377,Lincoln Park,41.9217,-87.64783,66959,IL,Illinois
1669,Lincoln Park,42.25059,-83.17854,37012,MI,Michigan
1378,Lincoln Square,41.97587,-87.68922,40761,IL,Illinois
1138,Lincolnia,38.81845,-77.14331,22855,VA,Virginia
2600,Linda,39.12767,-121.5508,17773,CA,California
1849,Linden,40.62205,-74.24459,42021,NJ,New Jersey
2028,Lindenhurst,40.68677,-73.37345,27277,NY,New York
757,Lindenwold,39.82428,-74.99767,17613,NJ,New Jersey
1743,Lino Lakes,45.16024,-93.08883,21050,MN,Minnesota
1139,Linton Hall,38.75984,-77.57499,35725,VA,Virginia
1379,Lisle,41.80114,-88.07479,22964,IL,Illinois
337,Lithia Springs,33.794,-84.66049,15491,GA,Georgia
1024,Little Elm,33.16262,-96.93751,38341,TX,Texas
52,Little Rock,34.74648,-92.28959,197992,AR,Arkansas
2849,Littleton,39.61332,-105.01665,46368,CO,Colorado
1025,Live Oak,29.56523,-98.3364,15346,TX,Texas
2601,Live Oak,36.98356,-121.98052,17158,CA,California
2602,Livermore,37.68187,-121.76801,88126,CA,California
1850,Livingston,40.79593,-74.31487,27853,NJ,New Jersey
1670,Livonia,42.36837,-83.35271,94635,MI,Michigan
562,Lochearn,39.34066,-76.72219,25333,MD,Maryland
1380,Lockport,41.58948,-88.05784,25175,IL,Illinois
2029,Lockport,43.17061,-78.69031,20624,NY,New York
1851,Lodi,40.88232,-74.0832,24835,NJ,New Jersey
2603,Lodi,38.1302,-121.27245,64596,CA,California
3031,Logan,41.73549,-111.83439,50371,UT,Utah
1381,Logan Square,41.92337,-87.69922,73702,IL,Illinois
1494,Logansport,40.75448,-86.35667,17793,IN,Indiana
2604,Loma Linda,34.04835,-117.26115,24045,CA,California
1382,Lombard,41.88003,-88.00784,43797,IL,Illinois
2605,Lomita,33.79224,-118.31507,20785,CA,California
2606,Lompoc,34.63915,-120.45794,44164,CA,California
672,Long Beach,30.35048,-89.15282,15555,MS,Mississippi
2030,Long Beach,40.58844,-73.65791,33550,NY,New York
2607,Long Beach,33.76696,-118.18923,474140,CA,California
1852,Long Branch,40.30428,-73.99236,30941,NJ,New Jersey
2031,Long Island City,40.74482,-73.94875,25595,NY,New York
1560,Longmeadow,42.0501,-72.58287,15784,MA,Massachusetts
2935,Longmont,40.16721,-105.10193,92088,CO,Colorado
1026,Longview,32.5007,-94.74049,82287,TX,Texas
3093,Longview,46.13817,-122.93817,36848,WA,Washington
2181,Lorain,41.45282,-82.18237,63647,OH,Ohio
1140,Lorton,38.70428,-77.22776,18610,VA,Virginia
2608,Los Altos,37.38522,-122.11413,30671,CA,California
2609,Los Angeles,34.05223,-118.24368,3898747,CA,California
2610,Los Banos,37.05828,-120.84992,37457,CA,California
2611,Los Gatos,37.22661,-121.97468,30705,CA,California
2872,Los Lunas,34.80617,-106.73336,15336,NM,New Mexico
460,Louisville,38.25424,-85.75941,243639,KY,Kentucky
2850,Louisville,39.97776,-105.13193,20396,CO,Colorado
2936,Loveland,40.39776,-105.07498,75182,CO,Colorado
1383,Loves Park,42.32002,-89.05816,23455,IL,Illinois
1561,Lowell,42.63342,-71.31617,110699,MA,Massachusetts
1384,Lower West Side,41.8542,-87.66561,34410,IL,Illinois
2904,Lubbock,33.57786,-101.85517,249042,TX,Texas
1562,Ludlow,42.16009,-72.47592,22201,MA,Massachusetts
1027,Lufkin,31.33824,-94.7291,36333,TX,Texas
727,Lumberton,34.61834,-79.01045,21667,NC,North Carolina
3193,Lutherville-Timonium,39.43997,-76.61099,15814,MD,Maryland
182,Lutz,28.15112,-82.46148,19344,FL,Florida
2032,Lynbrook,40.65483,-73.6718,19558,NY,New York
1141,Lynchburg,37.41375,-79.14225,79812,VA,Virginia
1853,Lyndhurst,40.81204,-74.12431,19996,NJ,New Jersey
1563,Lynn,42.46676,-70.94949,92457,MA,Massachusetts
183,Lynn Haven,30.24548,-85.64826,20156,FL,Florida
3094,Lynnwood,47.82093,-122.31513,36997,WA,Washington
2612,Lynwood,33.93029,-118.21146,71989,CA,California
338,Mableton,33.81872,-84.58243,37115,GA,Georgia
1385,Machesney Park,42.34724,-89.039,22927,IL,Illinois
1386,Macomb,40.45921,-90.6718,18547,IL,Illinois
339,Macon,32.84069,-83.6324,91351,GA,Georgia
2613,Madera,36.96134,-120.06072,64208,CA,California
21,Madison,34.69926,-86.74833,46962,AL,Alabama
673,Madison,32.46181,-90.11536,25799,MS,Mississippi
1215,Madison,41.27954,-72.59843,19100,CT,Connecticut
1854,Madison,40.75982,-74.4171,16126,NJ,New Jersey
2325,Madison,43.07305,-89.40123,248951,WI,Wisconsin
1671,Madison Heights,42.48587,-83.1052,30198,MI,Michigan
461,Madisonville,37.3281,-87.49889,19539,KY,Kentucky
3032,Magna,40.70911,-112.10161,26505,UT,Utah
1855,Mahwah,41.08871,-74.14376,24062,NJ,New Jersey
184,Maitland,28.62778,-81.36312,17463,FL,Florida
3223,Makakilo,21.35237,-158.08655,18248,HI,Hawaii
3152,Makakilo City,21.34694,-158.08583,15383,HI,Hawaii
1564,Malden,42.4251,-71.06616,61068,MA,Massachusetts
2033,Mamaroneck,40.94871,-73.73263,19375,NY,New York
1142,Manassas,38.75095,-77.47527,41764,VA,Virginia
1143,Manassas Park,38.784,-77.46971,15726,VA,Virginia
632,Manchester,38.597,-90.50929,18229,MO,Missouri
1216,Manchester,41.77593,-72.52148,30577,CT,Connecticut
1805,Manchester,42.99564,-71.45479,110229,NH,New Hampshire
2962,Mandan,46.82666,-100.88958,21382,ND,North Dakota
430,Manhattan,39.18361,-96.57167,56308,KS,Kansas
2034,Manhattan,40.78343,-73.96625,1487536,NY,New York
2614,Manhattan Beach,33.88474,-118.41091,35818,CA,California
2326,Manitowoc,44.08861,-87.65758,33010,WI,Wisconsin
1744,Mankato,44.15906,-94.00915,41044,MN,Minnesota
1028,Mansfield,32.56319,-97.14168,64274,TX,Texas
1565,Mansfield,42.03343,-71.21894,23380,MA,Massachusetts
2182,Mansfield,40.75839,-82.51545,46830,OH,Ohio
1217,Mansfield City,41.76593,-72.23369,26439,CT,Connecticut
2615,Manteca,37.79743,-121.21605,75448,CA,California
1745,Maple Grove,45.07246,-93.45579,68385,MN,Minnesota
2183,Maple Heights,41.41533,-81.56596,22631,OH,Ohio
758,Maple Shade,39.95261,-74.99239,19077,NJ,New Jersey
3095,Maple Valley,47.39272,-122.04641,25686,WA,Washington
1746,Maplewood,44.95302,-92.99522,40567,MN,Minnesota
1856,Maplewood,40.73121,-74.27348,25008,NJ,New Jersey
2390,Marana,32.43674,-111.22538,41315,AZ,Arizona
1566,Marblehead,42.5001,-70.85783,19808,MA,Massachusetts
185,Marco Island,25.94121,-81.71842,17690,FL,Florida
186,Margate,26.24453,-80.20644,57234,FL,Florida
2391,Maricopa,33.05811,-112.04764,48602,AZ,Arizona
340,Marietta,33.9526,-84.54993,59067,GA,Georgia
2616,Marina,36.6844,-121.80217,21229,CA,California
2035,Mariners Harbor,40.63677,-74.15875,19905,NY,New York
387,Marion,37.73061,-88.93313,17803,IL,Illinois
1273,Marion,42.03417,-91.59768,37330,IA,Iowa
1495,Marion,40.55837,-85.65914,29081,IN,Indiana
2184,Marion,40.58867,-83.12852,36363,OH,Ohio
1857,Marlboro,40.31539,-74.24626,40191,NJ,New Jersey
1567,Marlborough,42.34593,-71.55229,39818,MA,Massachusetts
1672,Marquette,46.54354,-87.39542,21297,MI,Michigan
492,Marrero,29.89937,-90.10035,33141,LA,Louisiana
1029,Marshall,32.54487,-94.36742,23820,TX,Texas
1274,Marshalltown,42.04943,-92.90798,27620,IA,Iowa
2327,Marshfield,44.66885,-90.1718,18620,WI,Wisconsin
3096,Martha Lake,47.85093,-122.2393,15473,WA,Washington
341,Martinez,33.51736,-82.07567,35795,GA,Georgia
2617,Martinez,38.01937,-122.13413,38137,CA,California
1184,Martinsburg,39.45621,-77.96389,17700,WV,West Virginia
563,Maryland City,39.09205,-76.81775,16093,MD,Maryland
633,Maryland Heights,38.71311,-90.42984,27389,MO,Missouri
2185,Marysville,40.23645,-83.36714,22817,OH,Ohio
3097,Marysville,48.05176,-122.17708,66773,WA,Washington
2392,Maryvale,33.50199,-112.17765,208189,AZ,Arizona
913,Maryville,35.75647,-83.97046,28464,TN,Tennessee
786,Mason,39.36006,-84.30994,32662,OH,Ohio
1275,Mason City,43.15357,-93.20104,27366,IA,Iowa
2036,Maspeth,40.72316,-73.91264,48325,NY,New York
2037,Massapequa,40.68066,-73.47429,21685,NY,New York
2038,Massapequa Park,40.68038,-73.45512,17232,NY,New York
2186,Massillon,40.79672,-81.52151,32252,OH,Ohio
2039,Mastic,40.80204,-72.84094,15481,NY,New York
1387,Matteson,41.50392,-87.7131,19195,IL,Illinois
728,Matthews,35.11681,-80.72368,30678,NC,North Carolina
388,Mattoon,39.48309,-88.37283,18113,IL,Illinois
866,Mauldin,34.77873,-82.31012,25135,SC,South Carolina
53,Maumelle,34.86676,-92.40432,17931,AR,Arkansas
2187,Mayfield Heights,41.51922,-81.4579,18840,OH,Ohio
1388,Maywood,41.8792,-87.84312,24012,IL,Illinois
2618,Maywood,33.98668,-118.18535,27888,CA,California
822,McAlester,34.93343,-95.76971,18310,OK,Oklahoma
1030,McAllen,26.20341,-98.23001,140269,TX,Texas
342,McDonough,33.44734,-84.14686,23417,GA,Georgia
1389,McHenry,42.33335,-88.26675,26657,IL,Illinois
2251,McKeesport,40.34785,-79.86422,19453,PA,Pennsylvania
1390,McKinley Park,41.8317,-87.67366,15612,IL,Illinois
2927,McKinleyville,40.94652,-124.10062,15177,CA,California
1031,McKinney,33.19762,-96.61527,162898,TX,Texas
1144,McLean,38.93428,-77.17748,48115,VA,Virginia
2993,McMinnville,45.21012,-123.19872,33892,OR,Oregon
2619,Mead Valley,33.83335,-117.29615,18510,CA,California
187,Meadow Woods,28.38556,-81.36646,25558,FL,Florida
3257,Meadowbrook,37.44882,-77.47353,18312,VA,Virginia
462,Meads,38.41258,-82.70905,288649,KY,Kentucky
1145,Mechanicsville,37.60876,-77.37331,36348,VA,Virginia
1568,Medford,42.41843,-71.10616,57403,MA,Massachusetts
2040,Medford,40.8176,-73.00011,24142,NY,New York
2994,Medford,42.32652,-122.87559,79805,OR,Oregon
2188,Medina,41.13839,-81.86375,26339,OH,Ohio
634,Mehlville,38.50839,-90.32289,28380,MO,Missouri
188,Melbourne,28.08363,-80.60811,80127,FL,Florida
1569,Melrose,42.45843,-71.06616,27997,MA,Massachusetts
2041,Melrose,40.82455,-73.91041,22470,NY,New York
1391,Melrose Park,41.90059,-87.85673,25379,IL,Illinois
2042,Melville,40.79343,-73.41512,18985,NY,New York
914,Memphis,35.14953,-90.04898,633104,TN,Tennessee
2328,Menasha,44.20221,-88.4465,17572,WI,Wisconsin
2620,Menifee,33.72835,-117.14642,87174,CA,California
2621,Menlo Park,37.45383,-122.18219,33449,CA,California
2329,Menomonee Falls,43.1789,-88.11731,36119,WI,Wisconsin
2330,Menomonie,44.87552,-91.91934,16305,WI,Wisconsin
2189,Mentor,41.66616,-81.33955,46901,OH,Ohio
2331,Mequon,43.21555,-88.03001,23132,WI,Wisconsin
2622,Merced,37.30216,-120.48297,82436,CA,California
1032,Mercedes,26.1498,-97.91361,16657,TX,Texas
3098,Mercer Island,47.57065,-122.22207,25042,WA,Washington
3187,Mercerville-Hamilton Square,40.23126,-74.67223,26419,NJ,New Jersey
1218,Meriden,41.53815,-72.80704,59988,CT,Connecticut
674,Meridian,32.36431,-88.70366,39661,MS,Mississippi
2946,Meridian,43.61211,-116.39151,90739,ID,Idaho
2043,Merrick,40.66288,-73.55152,22097,NY,New York
1146,Merrifield,38.87428,-77.22693,15212,VA,Virginia
1496,Merrillville,41.48281,-87.33281,35224,IN,Indiana
1806,Merrimack,42.86509,-71.4934,26726,NH,New Hampshire
189,Merritt Island,28.53917,-80.672,34743,FL,Florida
2393,Mesa,33.42227,-111.82264,471825,AZ,Arizona
1033,Mesquite,32.7668,-96.59916,144788,TX,Texas
2884,Mesquite,36.80553,-114.06719,17496,NV,Nevada
493,Metairie,29.98409,-90.15285,138481,LA,Louisiana
494,Metairie Terrace,29.97854,-90.16396,142489,LA,Louisiana
1570,Methuen,42.7262,-71.19089,52044,MA,Massachusetts
190,Miami,25.77427,-80.19366,441003,FL,Florida
191,Miami Beach,25.79065,-80.13005,92312,FL,Florida
192,Miami Gardens,25.94204,-80.2456,113187,FL,Florida
193,Miami Lakes,25.90871,-80.30866,30972,FL,Florida
787,Miamisburg,39.64284,-84.28661,20034,OH,Ohio
1497,Michigan City,41.70754,-86.89503,31459,IN,Indiana
564,Middle River,39.33427,-76.43941,25191,MD,Maryland
2044,Middle Village,40.71649,-73.88125,29491,NY,New York
1571,Middleborough,41.89316,-70.91115,23116,MA,Massachusetts
2190,Middleburg Heights,41.36144,-81.81291,15696,OH,Ohio
2332,Middleton,43.09722,-89.50429,18979,WI,Wisconsin
70,Middletown,39.44956,-75.71632,20372,DE,Delaware
788,Middletown,39.51506,-84.39828,48760,OH,Ohio
1219,Middletown,41.56232,-72.65065,46756,CT,Connecticut
1858,Middletown,40.39428,-74.11709,65490,NJ,New Jersey
2045,Middletown,41.44593,-74.42293,27812,NY,New York
2282,Middletown,41.54566,-71.29144,17303,RI,Rhode Island
1673,Midland,43.61558,-84.24721,42200,MI,Michigan
2905,Midland,31.99735,-102.07791,132950,TX,Texas
1034,Midlothian,32.48236,-96.99445,22318,TX,Texas
3033,Midvale,40.61106,-111.89994,32613,UT,Utah
3227,Midway,30.40648,-87.00553,16115,FL,Florida
